ID,Title,Author,Length,URL,Year,Approach
video042,LAPAROSCOPIC RADICAL PROSTATECTOMY WITH BILATERAL PELVIC LYMPHADENECTOMY,Preeti Hospital-Best Urology Hospital in Hyderabad,17268.63379,https://surch.s3.ap-northeast-2.amazonaws.com/video042.mp4,2020,posterior
video043,Laparoscopic Radical Prostatectomy with Nerve Sparing,Dr Aditya K Sharma,2568.777143,https://surch.s3.ap-northeast-2.amazonaws.com/video043.mp4,2019,anterior
video044,Live daVinci Robotic Prostate Removal 2 - Capitol Urology,Thomas Edmunds,4564.323265,https://surch.s3.ap-northeast-2.amazonaws.com/video044.mp4,2012,posterior
video045,Live daVinci Robotic Prostatectomy Capitol Urology Columbia SC,Thomas Edmunds,1355.209433,https://surch.s3.ap-northeast-2.amazonaws.com/video045.mp4,2012,anterior
video046,"Live OR: Robot-Assisted Laparoscopic Prostatectomy with Dr. Richstone, Dr. Mikhail and Dr. Rai",BRAINterns Webinar Series,3573.80644,https://surch.s3.ap-northeast-2.amazonaws.com/video046.mp4,2020,anterior
video047,Live robotic da Vinci radical prostatectomy during EAU congress - Barcelona,urologiemondor,2851.71229,https://surch.s3.ap-northeast-2.amazonaws.com/video047.mp4,2010,anterior
video048,Live Robotic Prostatectomy WRSE Nov 16 DECLAN MURPHY,Declan Murphy,6037.769,https://surch.s3.ap-northeast-2.amazonaws.com/video048.mp4,2016,anterior
video049,Live Robotic Prostatectomy | WRSE Jan 19,Declan Murphy,4109.653333,https://surch.s3.ap-northeast-2.amazonaws.com/video049.mp4,2019,anterior
video050,LIVE SURGERY: Prostatectomy w/ Extended Pelvic Lymph Node Dissection,Seattle Science Foundation,9351.372335,https://surch.s3.ap-northeast-2.amazonaws.com/video050.mp4,2015,anterior
video051,Manuel Rubial - Laparoscopic Nerve Sparing Radical Prostatectomy,Fondazione Vincenzo Pansadoro,7164.099048,https://surch.s3.ap-northeast-2.amazonaws.com/video051.mp4,2019,anterior
video052,Markus Graefen - Robotic Radical Prostatectomy + LDN for T3 cancer,Fondazione Vincenzo Pansadoro,6576.82,https://surch.s3.ap-northeast-2.amazonaws.com/video052.mp4,2019,anterior
video053,Maximum periprostatic anatomy preserving-robotic prostatectomy (MPAP-RALP): Surgical technique,"Yifan Chang, M.D.",5278.49941,https://surch.s3.ap-northeast-2.amazonaws.com/video053.mp4,2018,anterior
video054,Miguel Ramirez Backhaus - Laparoscopic Prostatectomy with ICG,Fondazione Vincenzo Pansadoro,9007.182948,https://surch.s3.ap-northeast-2.amazonaws.com/video054.mp4,2019,anterior
video055,"Narrated, Full length Robotic Prostatectomy by Dr Abaza w Airseal Ultralow Pneumo of 6mmHg and ROSI",Robotic Urologic Surgery with Dr. Ronney Abaza,6103.620499,https://surch.s3.ap-northeast-2.amazonaws.com/video055.mp4,2021,posterior
video056,Nerve Sparing Robot Assisted Radical Prostatectomy - Full Case,IMSRU,2909.042358,https://surch.s3.ap-northeast-2.amazonaws.com/video056.mp4,2020,anterior
video057,NEW Full-length unedited SP Robotic Prostatectomy with PLND by Dr. Ronney Abaza,Robotic Urologic Surgery with Dr. Ronney Abaza,7989.034376,https://surch.s3.ap-northeast-2.amazonaws.com/video057.mp4,2021,posterior
video058,New Robotic-Assisted Prostatectomy Technique- February 2016,AdventHealth Global Robotics Institute,4322.604,https://surch.s3.ap-northeast-2.amazonaws.com/video058.mp4,2016,anterior
video059,Non Nerve Sparing Robotic Prostatectomy (Posterior Approach) by Dr. K. Ramesh,Chennai Urology - Dr. K. Ramesh | Urologist | Robotic Surgeon,1597.138141,https://surch.s3.ap-northeast-2.amazonaws.com/video059.mp4,2015,posterior
video062,Pelvic lymph node dissection during Robotic radical prostatectomy | Full step | Dr Lucas Burttet,Dr. Lucas Burttet - Urologia / Cirurgia Robótica,2764.382041,https://surch.s3.ap-northeast-2.amazonaws.com/video062.mp4,2021,anterior
video063,Prostatectomia Radical Robotica ao vivo - Curso Internacional Cirurgia Robotica - Dr Rafael Coelho,Dr. Rafael Coelho - Urologia,3471.569,https://surch.s3.ap-northeast-2.amazonaws.com/video063.mp4,2020,anterior
video064,Prostatectomie Totale Robot LIVE Nicolas DOUMERC,Nicolas DOUMERC,8250.769705,https://surch.s3.ap-northeast-2.amazonaws.com/video064.mp4,2016,anterior
video065,Retzius Sparing Robot Assisted Radical Prostatectomy (Posterior Approach) by Dr. Tae Young Shin,the shinergizer,7017.674014,https://surch.s3.ap-northeast-2.amazonaws.com/video065.mp4,2017,posterior
video066,Robot Assisted Radical Prostatectomy,"Joseph Pettus, M.D.",2315.099138,https://surch.s3.ap-northeast-2.amazonaws.com/video066.mp4,2015,anterior
video067,Robot Assisted Radical Prostatectomy - Nerve Sparing,Robotic Surgery Academy,2960.846077,https://surch.s3.ap-northeast-2.amazonaws.com/video067.mp4,2020,anterior
video068,Robot Assisted Radical Prostatectomy RARP,Medline Health,10623.269,https://surch.s3.ap-northeast-2.amazonaws.com/video068.mp4,2019,anterior
video069,Robot-assisted radical prostatectomy,Teck Wei Tan,5578.849524,https://surch.s3.ap-northeast-2.amazonaws.com/video069.mp4,2020,posterior
video071,Robotic Assisted Laparoscopic Radical Prostatectomy | Brigham and Women's Hospital,Brigham And Women's Hospital,1567.486259,https://surch.s3.ap-northeast-2.amazonaws.com/video071.mp4,2018,anterior
video072,Robotic Assisted Prostatectomy (RALP)_20 min.mp4,BangSurgical,1200.634195,https://surch.s3.ap-northeast-2.amazonaws.com/video072.mp4,2012,posterior
video073,Robotic Assisted Radical Prostatectomy,Henry Woo,4363.494,https://surch.s3.ap-northeast-2.amazonaws.com/video073.mp4,2020,anterior
video074,Robotic Assisted Radical Prostatectomy - Dr Gustavo Cardoso Guimarães,Instituto de Urologia Oncologia e Cirurgia Robótica,1487.075556,https://surch.s3.ap-northeast-2.amazonaws.com/video074.mp4,2015,anterior
video075,Robotic assisted Radical Prostatectomy by Prof. Dr. Mottrie (Full video),ORSI,1697.332245,https://surch.s3.ap-northeast-2.amazonaws.com/video075.mp4,2014,anterior
video076,Robotic Assisted Radical Prostatectomy Non Nerve Sparing,Henry Woo,3438.248345,https://surch.s3.ap-northeast-2.amazonaws.com/video076.mp4,2020,anterior
video077,"ROBOTIC ASSISTED RADICAL PROSTATECTOMY, FULL CASE NO EDITION.",FRANCISCO CARVALHO,4404.384218,https://surch.s3.ap-northeast-2.amazonaws.com/video077.mp4,2021,anterior
video079,Robotic Prostatectomy (RALP)_22 min.mp4,BangSurgical,1311.184399,https://surch.s3.ap-northeast-2.amazonaws.com/video079.mp4,2012,anterior
video081,Robotic Prostatectomy 2006 Fagin,VIP Urology,4109.676553,https://surch.s3.ap-northeast-2.amazonaws.com/video081.mp4,2006,posterior
video082,Robotic Prostatectomy 2012,VIP Urology,3729.589116,https://surch.s3.ap-northeast-2.amazonaws.com/video082.mp4,2012,anterior
video083,Robotic prostatectomy after abandoned open radical prostatectomy | June 2019,Declan Murphy,8198.385488,https://surch.s3.ap-northeast-2.amazonaws.com/video083.mp4,2019,anterior
video084,"robotic prostatectomy by Dr Geoff Coughlin 2017 unedited, narrated",Geoff Coughlin,3573.505,https://surch.s3.ap-northeast-2.amazonaws.com/video084.mp4,2017,anterior
video085,"Robotic prostatectomy by Edward Schaeffer, MD, PhD",NM Urology,2347.653514,https://surch.s3.ap-northeast-2.amazonaws.com/video085.mp4,2017,posterior
video086,Robotic prostatectomy Full Case Step by Step with Expert Surgeon,Naveen Kella,4018.701,https://surch.s3.ap-northeast-2.amazonaws.com/video086.mp4,2014,posterior
video087,Robotic Prostatectomy Full Length 2010,VIP Urology,3132.720181,https://surch.s3.ap-northeast-2.amazonaws.com/video087.mp4,2010,posterior
video088,Robotic Prostatectomy full length by Dr Geoff Coughlin,Geoff Coughlin,4555.894422,https://surch.s3.ap-northeast-2.amazonaws.com/video088.mp4,2013,anterior
video089,Robotic prostatectomy in Hong Kong live case,Hany Atalah,2521.524535,https://surch.s3.ap-northeast-2.amazonaws.com/video089.mp4,2008,posterior
video091,Robotic prostatectomy with early NVB release & anterior Retzius-sparing for anterior prostate ca.,Christopher Eden,2189.200544,https://surch.s3.ap-northeast-2.amazonaws.com/video091.mp4,2020,posterior
video092,Robotic Prostatectomy with the da Vinci X robotic surgery system,Conray Moolman,3130.909025,https://surch.s3.ap-northeast-2.amazonaws.com/video092.mp4,2019,anterior
video093,Robotic Prostatectomy- WRSE 2020 - Dr Rafael Coelho Urologista,Dr. Rafael Coelho - Urologia,1596.395102,https://surch.s3.ap-northeast-2.amazonaws.com/video093.mp4,2020,anterior
video094,"Robotic prostatectomy: Managing an ectopic ureteral orifice, dissection by Edward Schaeffer, MD, PhD",NM Urology,1971.37415,https://surch.s3.ap-northeast-2.amazonaws.com/video094.mp4,2020,anterior
video095,Robotic Radical Prostatectomy,Asian Institute of Nephrology & Urology,5616.81415,https://surch.s3.ap-northeast-2.amazonaws.com/video095.mp4,2020,posterior
video096,"Robotic Radical Prostatectomy (Nerve sparing, Bladder neck preserving)",Asian Institute of Nephrology & Urology,3645.57932,https://surch.s3.ap-northeast-2.amazonaws.com/video096.mp4,2020,posterior
video097,ROBOTIC RADICAL PROSTATECTOMY - RARP- FULL SURGICAL CASE- PATIENT EDUCATION- Dr. KEVIN ZORN,DrKevinZorn,4589.912,https://surch.s3.ap-northeast-2.amazonaws.com/video097.mp4,2013,posterior
video098,Robotic radical prostatectomy for large prostate with median lobe,Prof. Dr. Lütfi Tunç,5257.044172,https://surch.s3.ap-northeast-2.amazonaws.com/video098.mp4,2017,posterior
video099,Robotic Radical Prostatectomy in 24 January 2018 Full Length,Prof. Dr. Lütfi Tunç,5645.653,https://surch.s3.ap-northeast-2.amazonaws.com/video099.mp4,2018,posterior
video100,Robotic Radical Prostatectomy in 28 December 2017,Prof. Dr. Lütfi Tunç,4409.493,https://surch.s3.ap-northeast-2.amazonaws.com/video100.mp4,2017,posterior
video101,Robotic Radical Prostatectomy Live Surgery Course in 16-17 December 2017,Prof. Dr. Lütfi Tunç,4520.67,https://surch.s3.ap-northeast-2.amazonaws.com/video101.mp4,2017,posterior
video102,Robotic Radical Prostatectomy to 300 cc Prostate in 5th of April 2019,Prof. Dr. Lütfi Tunç,7627.941,https://surch.s3.ap-northeast-2.amazonaws.com/video102.mp4,2019,posterior
video103,Robotic Radical Prostatectomy with Bladder Neck Sparing Surgery Technique in 23-26 February 2018,Prof. Dr. Lütfi Tunç,4256.867846,https://surch.s3.ap-northeast-2.amazonaws.com/video103.mp4,2018,posterior
video104,Robotic Radical Prostatectomy with Bladder Neck Sparing Technique in 14 February 2018,Prof. Dr. Lütfi Tunç,4102.246168,https://surch.s3.ap-northeast-2.amazonaws.com/video104.mp4,2018,anterior
video105,Robotic Radical Prostatectomy with Bladder Neck Sparing Technique in 20 April 2018,Prof. Dr. Lütfi Tunç,3605.177,https://surch.s3.ap-northeast-2.amazonaws.com/video105.mp4,2018,posterior
video106,Robotic Radical Prostatectomy with Bladder Neck Sparing Technique in16 February 2019,Prof. Dr. Lütfi Tunç,4411.838,https://surch.s3.ap-northeast-2.amazonaws.com/video106.mp4,2019,posterior
video107,"Robotic radical prostatectomy, Nerve preservation by lateral approach, full length.",UROLOGIE SAINT AUGUSTIN,2646.1,https://surch.s3.ap-northeast-2.amazonaws.com/video107.mp4,2017,anterior
video108,"Robotic Retzius-sparing radical prostatectomy, full unedited surgery by Rabii Madi, MD",rabih33,1708.339,https://surch.s3.ap-northeast-2.amazonaws.com/video108.mp4,2017,posterior
video109,Robotic Transvesical Suprapubic Prostatectomy,Nick Donin,1455.589297,https://surch.s3.ap-northeast-2.amazonaws.com/video109.mp4,2020,anterior
video110,Robotic-assisted laparoscopic radical prostatectomy (console time 27 min uncut version),"Yifan Chang, M.D.",1632.757551,https://surch.s3.ap-northeast-2.amazonaws.com/video110.mp4,2018,anterior
video111,"SA-48 Laparoscopic radical prostatectomy - nerve sparing - no editing - Serdar Aykan, MD Assoc Prof",SERDAR AYKAN,3094.198277,https://surch.s3.ap-northeast-2.amazonaws.com/video111.mp4,2020,anterior
video112,Salvage radical prostatectomy,TNM Urology,7918.492,https://surch.s3.ap-northeast-2.amazonaws.com/video112.mp4,2021,anterior
video113,Salvage Robotic-Assisted Prostatectomy- March 2016,AdventHealth Global Robotics Institute,4382.348481,https://surch.s3.ap-northeast-2.amazonaws.com/video113.mp4,2016,anterior
video114,simple prostatectomy rasp robotic,Bernardo Rocco,2215.903492,https://surch.s3.ap-northeast-2.amazonaws.com/video114.mp4,2020,anterior
video115,Ultra-wide excision of neurovascular bundles in robotic prostatectomy for T3bN0M0 prostate cancer.,Santis,1986.56,https://surch.s3.ap-northeast-2.amazonaws.com/video115.mp4,2020,posterior
video116,Unedited robotic-assisted laparoscopic radical prostatectomy with extended pelvic lymphadenectomy,UrologyRobotics,13011.32481,https://surch.s3.ap-northeast-2.amazonaws.com/video116.mp4,2014,posterior
video117,Urethrovesical anastomosis during laparoscopic radical prostatectomy,Uro surgery,1406.641,https://surch.s3.ap-northeast-2.amazonaws.com/video117.mp4,2021,anterior
video118,Urology Teaching Collaborative | 5/28/20 | Dr. John Davis: Robotic Prostatectomy,Urology Teaching Collaborative - Albany Med.,3845.34059,https://surch.s3.ap-northeast-2.amazonaws.com/video118.mp4,2020,anterior
video119,urologybook.com moinzadeh robotic assisted laparoscopic radical prostatectomy with nerve sparing,urologybook,2358.938413,https://surch.s3.ap-northeast-2.amazonaws.com/video119.mp4,2012,anterior
video120,Vipul Patel - Robotic Nerve Sparing Prostatectomy,Fondazione Vincenzo Pansadoro,4285.730249,https://surch.s3.ap-northeast-2.amazonaws.com/video120.mp4,2019,anterior
video121,Weill Cornell Urology: Dr. Jim C. Hu - Radical Prostatectomy,Weill Cornell Urology,2321.043447,https://surch.s3.ap-northeast-2.amazonaws.com/video121.mp4,2021,posterior
video122,Laparoscopic Radical Prostatectomy (Semi Live) | Surgical Videos,Asian Institute of Nephrology & Urology,2373.822,https://surch.s3.ap-northeast-2.amazonaws.com/video122.mp4,2021,posterior
video123,da Vinci Robotic Prostatectomy 3D Video - Dr. Eric Diner,Eric K. Diner MD,5212.32254,https://surch.s3.ap-northeast-2.amazonaws.com/video123.mp4,2012,posterior
video124,Robotic Radical Prostatectomy with Lymph Node Dissection,Eric K. Diner MD,11324.76662,https://surch.s3.ap-northeast-2.amazonaws.com/video124.mp4,2015,anterior
video125,Lap simple prostatectomy transvesical approach/лапароскопическая аденомэктомия/Живая хирургия/Кочкин,Dr Alexey D. Kochkin,5426.898141,https://surch.s3.ap-northeast-2.amazonaws.com/video125.mp4,2021,posterior
video126,Robotic inguinal hernia repair during Radical Prostatectomy,Robotic Surgery,2241.887,https://surch.s3.ap-northeast-2.amazonaws.com/video126.mp4,2021,anterior
video127,CILR 2008 - Richard Gaston - Robotic assisted radical prostatectomy,Fondazione Vincenzo Pansadoro,7045.677,https://surch.s3.ap-northeast-2.amazonaws.com/video127.mp4,2008,anterior
video128,Minimally Invasive Prostatectomy To Treat Prostate Cancer - Dr. Eric Diner,Eric K. Diner MD,5869.261497,https://surch.s3.ap-northeast-2.amazonaws.com/video128.mp4,2012,anterior
video131,lap radical prostatectomy part 1,lap radical prostatectomy part 1,3170.267,https://surch.s3.ap-northeast-2.amazonaws.com/video131.mp4,2017,anterior
video132,Robotic Simple Prostatectomy,Robotic Simple Prostatectomy,1405.689615,https://surch.s3.ap-northeast-2.amazonaws.com/video132.mp4,2016,anterior
video133,Robotic Prostatectomy Performed By Dr. Jason Engel,"Jason D. Engel, M.D.",2096.042078,https://surch.s3.ap-northeast-2.amazonaws.com/video133.mp4,2016,anterior
video134,Robot-assisted radical prostatectomy - Koon Ho Rha,Fondazione Vincenzo Pansadoro,3982.640181,https://surch.s3.ap-northeast-2.amazonaws.com/video134.mp4,2017,posterior
video135,CILR 2016 - Kris Maes - Robotic radical prostatectomy,Fondazione Vincenzo Pansadoro,6779.808798,https://surch.s3.ap-northeast-2.amazonaws.com/video135.mp4,2016,anterior
video136,Robot assisted extrafascial radical prostatectomy - Vito Pansadoro,Fondazione Vincenzo Pansadoro,8332.481,https://surch.s3.ap-northeast-2.amazonaws.com/video136.mp4,2017,anterior
video137,Lap unilateral nerve-sparing prostatectomy live/Живая хирургия/лап простатэктомия/нервсбережение/инь,Dr Alexey D. Kochkin,6084.301497,https://surch.s3.ap-northeast-2.amazonaws.com/video137.mp4,2020,anterior
video138,Live simple prostatectomy/Retzius-sparing/Живая хирургия/Лапароскопическая аденомэктомия,Dr Alexey D. Kochkin,6072.088,https://surch.s3.ap-northeast-2.amazonaws.com/video138.mp4,2020,anterior
video139,Dr Vipul Patel - da Vinci SP radical prostatectomy,Robotic Surgery Academy,3716.47,https://surch.s3.ap-northeast-2.amazonaws.com/video139.mp4,2019,anterior
video140,Volkan Tugcu - Robotic Transperineal Radical Prostatectomy,Fondazione Vincenzo Pansadoro,2292.575782,https://surch.s3.ap-northeast-2.amazonaws.com/video140.mp4,2019,anterior
video141,CILR 2016 - Franco Gaboardi & Bernardo Rocco - Robotic extrafascial prostatectomy,Fondazione Vincenzo Pansadoro,8767.716,https://surch.s3.ap-northeast-2.amazonaws.com/video141.mp4,2016,anterior
video143,First surgery,Robotic prostate cancer surgery by Professor Ren,3622.499,https://surch.s3.ap-northeast-2.amazonaws.com/video143.mp4,2021,anterior
video144,Robotic Prostatectomy 2013,VIP Urology,3625.12254,https://surch.s3.ap-northeast-2.amazonaws.com/video144.mp4,2013,posterior
video145,First surgery,Robotic prostate cancer surgery by Professor Ren,3631.694,https://surch.s3.ap-northeast-2.amazonaws.com/video145.mp4,2021,anterior
video146,Second surgery,Robotic prostate cancer surgery by Professor Ren,3688.862,https://surch.s3.ap-northeast-2.amazonaws.com/video146.mp4,2021,anterior
video147,Dr. Randy Fagin: Robotic Radical Prostatectomy IRUS Live,Vattikuti Foundation,3741.686712,https://surch.s3.ap-northeast-2.amazonaws.com/video147.mp4,2011,posterior
video148,Robot-assisted radical prostatectomy with Retzius preservation - Aldo Bocciardi,Fondazione Vincenzo Pansadoro,3753.413,https://surch.s3.ap-northeast-2.amazonaws.com/video148.mp4,2017,posterior
video150,Robot-assisted laparoscopic radical prostatectomy-RALP- B De Troyer,bart de troyer,3757.778141,https://surch.s3.ap-northeast-2.amazonaws.com/video150.mp4,2017,anterior
video151,Second surgery,Robotic prostate cancer surgery by Professor Ren,3847.500045,https://surch.s3.ap-northeast-2.amazonaws.com/video151.mp4,2021,anterior
video152,"Robotic Radical Prostatectomy -preservation of the anterior complex, and retrograde nerve dissection",Frederico Mascarenhas,3852.887075,https://surch.s3.ap-northeast-2.amazonaws.com/video152.mp4,2021,anterior
video153,2010 AUA Fagin Prostatectomy,VIP Urology,3999.475,https://surch.s3.ap-northeast-2.amazonaws.com/video153.mp4,2010,posterior
video154,Fourth Surgery,Robotic prostate cancer surgery by Professor Ren,4071.898,https://surch.s3.ap-northeast-2.amazonaws.com/video154.mp4,2021,anterior
video155,Robotic Assisted Radical Prostatectomy Post Androgen Deprivation Therapy,Henry Woo,4144.181406,https://surch.s3.ap-northeast-2.amazonaws.com/video155.mp4,2020,anterior
video156,Aldo Bocciardi - Robotic Retzius sparing radical prostatectomy,Fondazione Vincenzo Pansadoro,4185.884444,https://surch.s3.ap-northeast-2.amazonaws.com/video156.mp4,2018,posterior
video157,CILR 2015 - Aldo Bocciardi - Robotic radical prostatectomy,Fondazione Vincenzo Pansadoro,4215.096,https://surch.s3.ap-northeast-2.amazonaws.com/video157.mp4,2015,posterior
video158,CILR 2016 - Richard Gaston - Robotic intrafascial radical prostatectomy,Fondazione Vincenzo Pansadoro,4241.519456,https://surch.s3.ap-northeast-2.amazonaws.com/video158.mp4,2016,anterior
video159,Laparoscopic prostatectomy and pelvic lymphadenectomy - E. Mandron,Fondazione Vincenzo Pansadoro,4256.473107,https://surch.s3.ap-northeast-2.amazonaws.com/video159.mp4,2017,anterior
video160,Robotic-assisted radical prostatectomy,Uro Best Videos,4322.557098,https://surch.s3.ap-northeast-2.amazonaws.com/video160.mp4,2020,anterior
video161,Sixth surgery,Robotic prostate cancer surgery by Professor Ren,4430.019048,https://surch.s3.ap-northeast-2.amazonaws.com/video161.mp4,2021,anterior
video162,Prostatectomia Robótica,Colombo Urologia,4596.900862,https://surch.s3.ap-northeast-2.amazonaws.com/video162.mp4,2020,anterior
video163,Robotic Prostatectomy To Treat Prostate Cancer,Eric K. Diner MD,4603.658,https://surch.s3.ap-northeast-2.amazonaws.com/video163.mp4,2012,posterior
video164,CILR 2015 - Walter Artibani - Robotic radical prostatectomy,Fondazione Vincenzo Pansadoro,4610.81,https://surch.s3.ap-northeast-2.amazonaws.com/video164.mp4,2015,anterior
video165,Richard Gaston - Robotic Nerve sparing radical prostatectomy lateral approach,Fondazione Vincenzo Pansadoro,4638.65034,https://surch.s3.ap-northeast-2.amazonaws.com/video165.mp4,2018,anterior
video166,Fourth surgery,Robotic prostate cancer surgery by Professor Ren,4724.866032,https://surch.s3.ap-northeast-2.amazonaws.com/video166.mp4,2021,anterior
video167,Sixth surgery,Robotic prostate cancer surgery by Professor Ren,4815.749,https://surch.s3.ap-northeast-2.amazonaws.com/video167.mp4,2021,anterior
video168,CILR 2008 - Jens-Uwe Stolzemburg - Extra peritoneal radical prostatectomy,Fondazione Vincenzo Pansadoro,4880.811247,https://surch.s3.ap-northeast-2.amazonaws.com/video168.mp4,2008,anterior
video169,Third surgery,Robotic prostate cancer surgery by Professor Ren,4901.175147,https://surch.s3.ap-northeast-2.amazonaws.com/video169.mp4,2021,anterior
video170,CILR 2015 - Renaud Bollens - Laparoscopic prostatectomy and advanced lymph nodes dissection,Fondazione Vincenzo Pansadoro,4925.208,https://surch.s3.ap-northeast-2.amazonaws.com/video170.mp4,2015,anterior
video171,Dr. Jim Porter daVinci Prostatectomy Full Length Procedure,Vattikuti Foundation,5068.893,https://surch.s3.ap-northeast-2.amazonaws.com/video171.mp4,2011,anterior
video172,Fifth surgery,Robotic prostate cancer surgery by Professor Ren,5104.048,https://surch.s3.ap-northeast-2.amazonaws.com/video172.mp4,2021,anterior
video173,Prostatectomia Radical Extraperitoneal Videolaparoscópica 2020 (Completo)/Laparoscopic Prostatectomy,Suppera Urologia,5135.23229,https://surch.s3.ap-northeast-2.amazonaws.com/video173.mp4,2020,anterior
video174,CILR 2016 - Aldo Bocciardi - Robotic radical prostatectomy,Fondazione Vincenzo Pansadoro,5153.065215,https://surch.s3.ap-northeast-2.amazonaws.com/video174.mp4,2016,posterior
video175,ProstatectomiaRobótica,Colombo Urologia,5233.847438,https://surch.s3.ap-northeast-2.amazonaws.com/video175.mp4,2019,anterior
video176,Prostatectomia Robótica com preservação da fáscia endopélvica,Colombo Urologia,5324.382041,https://surch.s3.ap-northeast-2.amazonaws.com/video176.mp4,2020,anterior
video177,Evangelos Liatsikos - Laparoscopic Nerve sparing extraperitoneal radical prostatectomy,Fondazione Vincenzo Pansadoro,5331.255147,https://surch.s3.ap-northeast-2.amazonaws.com/video177.mp4,2018,anterior
video178,CILR 2016 - Renaud Bollens - Laparoscopic radical prostatectomy,Fondazione Vincenzo Pansadoro,5370.288,https://surch.s3.ap-northeast-2.amazonaws.com/video178.mp4,2016,anterior
video179,"LRP, laparoscopic radical prostatectomy",Supachai S,5490.893,https://surch.s3.ap-northeast-2.amazonaws.com/video179.mp4,2019,anterior
video180,"Robotic radical prostatectomy, intrafascial approach - Franco Gaboardi",Fondazione Vincenzo Pansadoro,5524.35229,https://surch.s3.ap-northeast-2.amazonaws.com/video180.mp4,2017,anterior
video181,Peter Wiklund - Robotic Retzius sparing radical prostatectomy,Fondazione Vincenzo Pansadoro,5592.851156,https://surch.s3.ap-northeast-2.amazonaws.com/video181.mp4,2018,posterior
video182,Laparoscopic radical prostatectomy - Renaud Bollens,Fondazione Vincenzo Pansadoro,5652.434,https://surch.s3.ap-northeast-2.amazonaws.com/video182.mp4,2017,anterior
video183,Robotic Prostatectomy 2009,VIP Urology,5732.728163,https://surch.s3.ap-northeast-2.amazonaws.com/video183.mp4,2009,posterior
video184,Seventh surgery,Robotic prostate cancer surgery by Professor Ren,5760.824308,https://surch.s3.ap-northeast-2.amazonaws.com/video184.mp4,2021,anterior
video185,Robotic Prostatectomy 2011,VIP Urology,5794.447,https://surch.s3.ap-northeast-2.amazonaws.com/video185.mp4,2011,anterior
video186,Lap pelvic lymph node dissection/prostatectomy/PLND/Тазовая лимфаденэктомия/простатэктомия/лимфодисс,Dr Alexey D. Kochkin,5916.815964,https://surch.s3.ap-northeast-2.amazonaws.com/video186.mp4,2018,anterior
video187,Dr. Ingolf Tuerk: daVinci Prostatectomy using the Extraperitoneal Approach,Vattikuti Foundation,5965.763628,https://surch.s3.ap-northeast-2.amazonaws.com/video187.mp4,2011,anterior
video188,CILR 2015 - Günter Janetschek - Laparoscopic radical prostatectomy with ultra targeted PLND,Fondazione Vincenzo Pansadoro,6289.171156,https://surch.s3.ap-northeast-2.amazonaws.com/video188.mp4,2015,anterior
video189,CILR 2012 - Jens Rassweiler - Extraperitoneal retrograde laparoscopic radical prostatectomy,Fondazione Vincenzo Pansadoro,6323.513469,https://surch.s3.ap-northeast-2.amazonaws.com/video189.mp4,2012,anterior
video190,Third Surgery,Robotic prostate cancer surgery by Professor Ren,6396.331247,https://surch.s3.ap-northeast-2.amazonaws.com/video190.mp4,2021,anterior
video191,Robotic Prostatectomy Full Length Case 2012 - Ahlerling,VIP Urology,6775.350567,https://surch.s3.ap-northeast-2.amazonaws.com/video191.mp4,2012,anterior
video192,Live lap prostatectomy lateral approach/Лапароскопическая радикальная простатэктомия боковой доступ,Dr Alexey D. Kochkin,7056.962177,https://surch.s3.ap-northeast-2.amazonaws.com/video192.mp4,2020,anterior
video193,CILR 2008 - Roland Van Velthoven - Transperitoneal radical prostatectomy,Fondazione Vincenzo Pansadoro,7193.124,https://surch.s3.ap-northeast-2.amazonaws.com/video193.mp4,2008,anterior
video194,Laparoscopic Prostatectomy with advanced LND / Лаппростатэктомия с расширенной лимфаденэктомией,Dr.Varlamov,7477.777415,https://surch.s3.ap-northeast-2.amazonaws.com/video194.mp4,2021,anterior
video195,LRP- laparoscopic radical prostatectomy,Supachai S,7662.422494,https://surch.s3.ap-northeast-2.amazonaws.com/video195.mp4,2019,anterior
video196,Laparoscopic Transperitoneal Prostatectomy / Лапароскопическая простатэктомия,Dr.Varlamov,7950.071293,https://surch.s3.ap-northeast-2.amazonaws.com/video196.mp4,2021,anterior
video197,110cc gland nerve sparing radical prostatectomy/радикальная простатэктомия/нервосбережение/инь и янь,Dr Alexey D. Kochkin,8069.584399,https://surch.s3.ap-northeast-2.amazonaws.com/video197.mp4,2021,posterior
video198,CILR 2012 - Jenz-Uwe Stolzenburg - Extraperitoneal laparoscopic radical prostatectomy,Fondazione Vincenzo Pansadoro,8294.818,https://surch.s3.ap-northeast-2.amazonaws.com/video198.mp4,2012,anterior
video199,My 7th Laparoscopic Prostatectomy / Моя 7-я Лапароскопическая простатэктомия,Dr.Varlamov,8602.598458,https://surch.s3.ap-northeast-2.amazonaws.com/video199.mp4,2021,anterior
video201,Francesco Montorsi - Radical Prostatectomy for advanced disease,Fondazione Vincenzo Pansadoro,9210.055692,https://surch.s3.ap-northeast-2.amazonaws.com/video201.mp4,2019,posterior
video202,Dr. Scott Miller: da Vinci Prostatectomy,Vattikuti Foundation,9450.103583,https://surch.s3.ap-northeast-2.amazonaws.com/video202.mp4,2012,posterior
video204,CILR 2016 - Gunter Janetschek - Laparoscopic radical prostatectomy & ultra targeted PLND,Fondazione Vincenzo Pansadoro,11362.05787,https://surch.s3.ap-northeast-2.amazonaws.com/video204.mp4,2016,anterior
